Symbol	hgnc_id
U7.26	HGNC:34122
U7.27	HGNC:34123
U7.28	HGNC:34124
U7.29	HGNC:34125
U7.30	HGNC:34126
U7.31	HGNC:34127
U7.32	HGNC:34128
U7.33	HGNC:34129
U7.34	HGNC:34130
U7.35	HGNC:34131
RNU7-112P	HGNC:34132
U7.36	HGNC:34132
U7.37	HGNC:34133
U7.38	HGNC:34134
U7.39	HGNC:34135
U7.40	HGNC:34136
U7.41	HGNC:34137
U7.42	HGNC:34138
RNU7-118P	HGNC:34139
U7.43	HGNC:34139
U7.44	HGNC:34140
U7.45	HGNC:34141
U7.46	HGNC:34142
U7.47	HGNC:34143
U7.48	HGNC:34144
U7.49	HGNC:34145
U7.50	HGNC:34146
ATG12P	HGNC:21466
KAP20.4	HGNC:34002
USF1P	HGNC:23773
U7.51	HGNC:34147
U7.52	HGNC:34148
U7.53	HGNC:34149
U7.54	HGNC:34150
U7.56	HGNC:34152
U7.57	HGNC:34153
U7.58	HGNC:34154
U7.59	HGNC:34155
U7.60	HGNC:34156
U7.61	HGNC:34157
U7.62	HGNC:34158
U7.63	HGNC:34159
U7.64	HGNC:34160
U7.65	HGNC:34161
U7.66	HGNC:34162
U7.67	HGNC:34163
U7.69	HGNC:34165
U7.70	HGNC:34166
U7.71	HGNC:34167
U7.72	HGNC:34168
U7.73	HGNC:34169
U7.74	HGNC:34170
U7.75	HGNC:34171
U7.76	HGNC:34172
U7.77	HGNC:34173
U7.78	HGNC:34174
U7.79	HGNC:34175
U7.80	HGNC:34176
U7.81	HGNC:34177
RNU7-163P	HGNC:34178
U7.82	HGNC:34178
U7.83	HGNC:34179
U7.84	HGNC:34180
U7.85	HGNC:34181
LWS	HGNC:34016
MOPD1	HGNC:34016
RFMN	HGNC:34016
RNU4ATAC1	HGNC:34016
TALS	HGNC:34016
U4ATAC	HGNC:34016
RNU6ATAC1	HGNC:34017
U6ATAC	HGNC:34017
NF1L7	HGNC:34230
NCRNA00074	HGNC:34235
RN5S1	HGNC:34362
RN5S2	HGNC:34363
RN5S3	HGNC:34364
RN5S4	HGNC:34365
RN5S5	HGNC:34366
RN5S6	HGNC:34367
RN5S7	HGNC:34368
RN5S8	HGNC:34369
RN5S9	HGNC:34370
RN5S10	HGNC:34371
RN5S11	HGNC:34372
RN5S12	HGNC:34373
RN5S13	HGNC:34374
RN5S14	HGNC:34375
RN5S15	HGNC:34376
RN5S16	HGNC:34377
RN5S17	HGNC:34378
HEL-127	HGNC:35426
PATE-DJ	HGNC:35426
APEG3	HGNC:35127
NCRNA00155	HGNC:35127
PEG3-AS	HGNC:35127
PEG3AS	HGNC:35127
ELP1P	HGNC:38518
snaR-2	HGNC:34329
snaR-3	HGNC:34330
ZNF576	HGNC:37248
C19orf69	HGNC:34497
C17orf96	HGNC:34493
PRR28	HGNC:34493
GSTA4P	HGNC:49902
GSTAP4	HGNC:49902
MIRN1224	HGNC:33923
mir-1224	HGNC:33923
MIRN1225	HGNC:33931
HZF-1	HGNC:12906
ZNF123	HGNC:12906
OBTP	HGNC:34528
TOM6	HGNC:34528
NCRNA00092	HGNC:31408
NCRNA00093	HGNC:20431
TRG-GCC2-2	HGNC:34533
TRNAG6	HGNC:34533
TRH-GTG1-5	HGNC:34536
TRNAH1	HGNC:34536
TRH-GTG1-8	HGNC:34538
TRNAH3	HGNC:34538
TRH-GTG1-6	HGNC:34537
TRNAH2	HGNC:34537
TRNAU3	HGNC:34525
TRNAV5	HGNC:34542
TRNAH4	HGNC:34535
TRNAV10	HGNC:34543
TRNAV11	HGNC:34544
TRNAD2	HGNC:34551
TRNAK4	HGNC:34552
TRNAN4	HGNC:34553
TRNAG7	HGNC:34554
TRNAQ3	HGNC:34555
TRNAK5	HGNC:34556
TRNAE3	HGNC:34557
TRNAY3	HGNC:34558
TRY-GTA5-3	HGNC:34558
TRNAS5	HGNC:34559
TRNAL3	HGNC:34560
TRNAL4	HGNC:34561
RNN	HGNC:12324
TRN	HGNC:12324
TRN1	HGNC:12324
TRNAN1	HGNC:12324
TRNAN5	HGNC:12324
TRNAT4	HGNC:34563
TRNAE4	HGNC:34564
TRNAC2	HGNC:34566
TRNAL5	HGNC:34568
TRNAQ5	HGNC:34569
TRNAG8	HGNC:34570
TRNAR5	HGNC:34571
TRNAK6	HGNC:34572
TRNAV12	HGNC:34573
TRNAM3	HGNC:34574
TRNAQ6	HGNC:34575
TRNAE5	HGNC:34576
TRNAL6	HGNC:34577
TRNAP4	HGNC:34578
TRNAP5	HGNC:34579
TRNAA4	HGNC:34580
TRNAY4	HGNC:34581
TRNAE6	HGNC:34583
TRNAR6	HGNC:34584
TRNAQ7	HGNC:34585
TRNAI2	HGNC:34587
TRNAC3	HGNC:34588
TRNAE7	HGNC:34589
TRNAE8	HGNC:34590
TRNAL7	HGNC:34591
TRNAA5	HGNC:34592
TRNAR7	HGNC:34593
TRNAT5	HGNC:34594
TRNAN7	HGNC:34595
TRNAS6	HGNC:34596
TRNAL8	HGNC:34597
TRNAG9	HGNC:34598
TRNAM4	HGNC:34599
TRX-CAT1-5	HGNC:34599
TRNAS7	HGNC:34600
TRNAA6	HGNC:34601
TRNAL9	HGNC:34602
TRNAE9	HGNC:34603
TRNAG10	HGNC:34604
TRNAA7	HGNC:34605
TRNAA8	HGNC:34606
TRNAW2	HGNC:34607
TRW-CCA3-3	HGNC:34607
TRNAC4	HGNC:34608
TRNAI3	HGNC:34609
TRNAK7	HGNC:34610
TRC-GCA2-1	HGNC:34611
TRNAC5	HGNC:34611
TRNAK8	HGNC:34612
TRNAE10	HGNC:34613
TRNAS8	HGNC:34614
TRNAQ8	HGNC:34615
TRNAY5	HGNC:34616
TRNAQ9	HGNC:34617
TRNAN8	HGNC:34618
TRNAA9	HGNC:34619
TRNAD3	HGNC:34620
TRNAK9	HGNC:34621
TRNAE11	HGNC:34622
TRNAG11	HGNC:34623
TRH-GTG1-7	HGNC:34624
TRNAH6	HGNC:34624
TRNAA10	HGNC:34625
TRNAL10	HGNC:34626
TRNAE12	HGNC:34627
TRNAN9	HGNC:34628
TRNAS9	HGNC:34629
TRNAI4	HGNC:34630
TRNAP6	HGNC:34631
TRP-AGG2-2	HGNC:34631
TRNAV14	HGNC:34632
TRNAQ10	HGNC:34633
TRNAC6	HGNC:34634
TRNAS10	HGNC:34637
TRS-AGA2-3	HGNC:34637
TRNAR8	HGNC:34638
TRNAN10	HGNC:34639
TRNASUP1	HGNC:34640
TRNAG12	HGNC:34641
TRNAA11	HGNC:34642
TRNAN11	HGNC:34643
TRNAR9	HGNC:34644
TRR-CCG1-3	HGNC:34644
TRNAM5	HGNC:34645
TRNAT6	HGNC:34646
TRNAD4	HGNC:34647
TRNAP7	HGNC:34648
TRP-TGG3-1	HGNC:34648
TRNAL11	HGNC:34649
TRNAC7	HGNC:34650
TRNAE13	HGNC:34651
TRNAA12	HGNC:34653
TRNAA13	HGNC:34654
TRNAM6	HGNC:34655
TRX-CAT1-4	HGNC:34655
TRNAI5	HGNC:34656
TRNAN12	HGNC:34657
TRNAC8	HGNC:34658
TRNAK11	HGNC:34659
TRNAR10	HGNC:34660
TRNAV15	HGNC:34662
TRNAY6	HGNC:34663
TRY-GTA5-5	HGNC:34663
TRNAR11	HGNC:34664
TRNAK12	HGNC:34665
TRC-GCA2-2	HGNC:34666
TRNAC9	HGNC:34666
TRNAA14	HGNC:34667
TRNAK13	HGNC:34668
TRNAR12	HGNC:34670
TRR-TCT3-2	HGNC:34670
TRK-CTT2-5	HGNC:34671
TRNAK14	HGNC:34671
TRNAM8	HGNC:34673
TRNAW3	HGNC:34674
TRW-CCA3-1	HGNC:34674
TRNAE14	HGNC:34675
TRNAA15	HGNC:34676
TRNAR14	HGNC:34677
TRR-TCT3-1	HGNC:34677
TRNAA16	HGNC:34678
TRNAA17	HGNC:34679
TRNAL12	HGNC:34680
TRNAK15	HGNC:34681
TRNAD5	HGNC:34682
TRNAQ11	HGNC:34683
TRQ-CTG1-5	HGNC:34683
TRNAK16	HGNC:34684
TRNAW4	HGNC:34685
TRNAP8	HGNC:34686
TRNAK17	HGNC:34687
TRNAN14	HGNC:34688
TRNAA18	HGNC:34690
TRNAE15	HGNC:34691
TRNAL13	HGNC:34692
TRNAI6	HGNC:34693
TRNAI7	HGNC:34694
TRNAR15	HGNC:34695
TRNAD6	HGNC:34696
TRNAM9	HGNC:34697
TRNAP9	HGNC:34698
TRP-AGG2-5	HGNC:34698
TRF-GAA1-5	HGNC:34699
TRNAF3	HGNC:34699
TRNAQ12	HGNC:34700
TRNAL14	HGNC:34701
TRNAQ13	HGNC:34702
TRNAG13	HGNC:34703
TRNAV16	HGNC:34704
TRNAT7	HGNC:34705
TRNAC10	HGNC:34706
TRNAF4	HGNC:34707
TRNAC11	HGNC:34708
TRNAA19	HGNC:34711
TRNAD7	HGNC:34712
TRNAL15	HGNC:34713
TRNAS11	HGNC:34714
TRI-AAT5-3	HGNC:34715
TRNAI9	HGNC:34715
TRNAQ14	HGNC:34716
TRNAC12	HGNC:34717
TRNAA20	HGNC:34718
TRNAS12	HGNC:34719
TRD-GTC2-10	HGNC:34720
TRNAD8	HGNC:34720
TRNAS13	HGNC:34721
TRNAG15	HGNC:34722
TRNAV17	HGNC:34723
TRNAY7	HGNC:34724
TRG-GCC2-3	HGNC:34725
TRNAG16	HGNC:34725
TRNAL16	HGNC:34726
TRNAN16	HGNC:34727
TRNAR16	HGNC:34728
TRNAR17	HGNC:34729
TRNAR18	HGNC:34730
TRNAL17	HGNC:34731
TRNAF5	HGNC:34732
TRNAW5	HGNC:34733
TRNAP10	HGNC:34734
TRNAR19	HGNC:34735
TRR-CCG1-1	HGNC:34735
TRNAH7	HGNC:34736
TRNAL18	HGNC:34737
TRNAN17	HGNC:34738
TRNAC13	HGNC:34739
TRNAV18	HGNC:34740
TRNAC14	HGNC:34741
TRNAK18	HGNC:34742
TRNAR20	HGNC:34744
TRNAK19	HGNC:34745
TRNAN18	HGNC:34746
TRNAS14	HGNC:34747
TRS-AGA2-1	HGNC:34747
TRNAQ15	HGNC:34748
TRNAM10	HGNC:34749
TRNAT8	HGNC:34750
TRNAG17	HGNC:34751
TRNAQ16	HGNC:34752
TRQ-CTG1-4	HGNC:34752
TRNAW6	HGNC:34753
TRNAV19	HGNC:34754
TRNAA21	HGNC:34755
TRNAN19	HGNC:34756
TRNAC15	HGNC:34757
TRNAN20	HGNC:34758
TRNAV20	HGNC:34759
TRC-GCA2-4	HGNC:34760
TRNAC16	HGNC:34760
TRNAK20	HGNC:34761
TRNAL19	HGNC:34762
TRNAD9	HGNC:34763
TRNAM11	HGNC:34764
TRL-AAG2-4	HGNC:34765
TRNAL20	HGNC:34765
TRNAW7	HGNC:34766
TRNAL21	HGNC:34767
TRNAS15	HGNC:34768
TRNAG18	HGNC:34769
TRNAD10	HGNC:34770
TRG-GCC2-5	HGNC:34771
TRNAG19	HGNC:34771
TRNAK21	HGNC:34772
TRNAE16	HGNC:34773
TRNAP11	HGNC:34774
TRNAA22	HGNC:34775
TRNAI11	HGNC:34776
TRNAQ17	HGNC:34777
TRNAQ18	HGNC:34778
TRNAM12	HGNC:34779
TRNAQ19	HGNC:34780
TRNAS16	HGNC:34781
TRNAY8	HGNC:34782
TRNAG20	HGNC:34783
TRNAP12	HGNC:34784
TRNAT9	HGNC:34785
TRNAP13	HGNC:34786
TRP-AGG2-7	HGNC:34786
TRNAP14	HGNC:34787
TRNAS17	HGNC:34788
TRS-GCT4-3	HGNC:34788
TRNAM13	HGNC:34789
TRNAV21	HGNC:34790
TRNAV22	HGNC:54846
TRV-CAC5-1	HGNC:54846
TRNAS18	HGNC:34792
TRS-GCT4-1	HGNC:34792
TRNAG21	HGNC:34793
TRG-CCC2-2	HGNC:34794
TRNAG22	HGNC:34794
TRA-TGC3-1	HGNC:34795
TRNAA23	HGNC:34795
TRNAN21	HGNC:34796
TRK-TTT3-5	HGNC:34797
TRNAK22	HGNC:34797
TRNAD11	HGNC:34798
TRNAE17	HGNC:34799
TRNAL22	HGNC:34800
TRNAK23	HGNC:34801
TRD-GTC2-6	HGNC:34802
TRNAD12	HGNC:34802
TRNAL23	HGNC:34803
TRNAH8	HGNC:34805
TRNAR21	HGNC:34806
TRR-ACG1-1	HGNC:34806
TRNAK24	HGNC:34807
TRNAT10	HGNC:34808
TRNAA24	HGNC:34809
TRNAS19	HGNC:34810
TRS-AGA2-5	HGNC:34810
TRNAS20	HGNC:34811
TRS-AGA2-6	HGNC:34811
TRNAI12	HGNC:34812
TRNAC18	HGNC:34813
TRF-GAA1-3	HGNC:34814
TRNAF6	HGNC:34814
TRNAG23	HGNC:34815
TRNAY9	HGNC:34816
TRF-GAA1-6	HGNC:34817
TRNAF7	HGNC:34817
TRNAM14	HGNC:34818
TRX-CAT1-2	HGNC:34818
TRNAA25	HGNC:34819
TRNAN22	HGNC:34820
TRNAT11	HGNC:34821
TRNAE18	HGNC:34822
TRNAG24	HGNC:34823
TRNAQ20	HGNC:34824
TRNAF8	HGNC:34825
TRNAT12	HGNC:34826
TRNAR22	HGNC:34827
TRNAI13	HGNC:34828
TRNAN23	HGNC:34829
TRNAC19	HGNC:34830
TRNAQ21	HGNC:34831
TRNAE19	HGNC:34832
TRNAR23	HGNC:34833
TRNAN24	HGNC:34834
TRNAY10	HGNC:34835
TRNAL24	HGNC:34836
TRNAG25	HGNC:34838
TRI-AAT5-1	HGNC:34839
TRNAI15	HGNC:34839
TRNAP15	HGNC:34840
TRP-AGG2-8	HGNC:34840
TRNAG26	HGNC:34841
TRNAY11	HGNC:34842
TRNAS21	HGNC:34845
TRA-TGC3-2	HGNC:34846
TRNAA26	HGNC:34846
TRNAP16	HGNC:34847
TRP-TGG3-4	HGNC:34847
TRK-CTT2-2	HGNC:34848
TRNAK26	HGNC:34848
TRNAV23	HGNC:34849
TRNAG27	HGNC:34850
TRNAS22	HGNC:34851
TRNAP17	HGNC:34852
TRNAQ22	HGNC:34853
TRQ-CTG1-3	HGNC:34853
TRNAL26	HGNC:34854
TRNAC20	HGNC:34855
TRNAD13	HGNC:34856
TRL-AAG2-2	HGNC:34857
TRNAL27	HGNC:34857
TRD-GTC2-11	HGNC:34858
TRNAD14	HGNC:34858
TRNAF9	HGNC:34859
TRNAK27	HGNC:34860
TRNAA27	HGNC:34861
TRNAP18	HGNC:34862
TRP-AGG2-6	HGNC:34862
TRNAM15	HGNC:34863
TRX-CAT1-7	HGNC:34863
TRNAG28	HGNC:34864
TRNAA28	HGNC:34865
TRNAT13	HGNC:34866
TRNAL28	HGNC:34867
TRNAQ23	HGNC:34868
TRNAM16	HGNC:34869
TRNAC21	HGNC:34871
TRF-GAA1-4	HGNC:34873
TRNAF10	HGNC:34873
TRNAH9	HGNC:34874
TRNAA29	HGNC:34875
TRNAW8	HGNC:34876
TRI-AAT5-5	HGNC:34877
TRNAI17	HGNC:34877
TRNAK28	HGNC:34878
TRNAA30	HGNC:34879
TRNAL29	HGNC:34880
TRG-GCC2-6	HGNC:34881
TRNAG29	HGNC:34881
TRNAM17	HGNC:34882
TRX-CAT1-8	HGNC:34882
TRNAL30	HGNC:34883
TRNAQ24	HGNC:34884
TRQ-CTG1-1	HGNC:34884
TRNAV24	HGNC:34885
TRNAT14	HGNC:34886
TRNAN26	HGNC:34887
TRNAQ25	HGNC:34888
TRNAQ26	HGNC:34889
TRNAN27	HGNC:34890
TRNAI18	HGNC:34891
TRNAL31	HGNC:34892
TRNAV25	HGNC:34893
TRNAA31	HGNC:34894
TRL-AAG2-3	HGNC:34895
TRNAL32	HGNC:34895
TRNAQ27	HGNC:34896
TRNASUP2	HGNC:34897
TRNAS23	HGNC:34898
TRS-GCT4-2	HGNC:34898
TRNAK29	HGNC:34900
TRE-TTC1-1	HGNC:34901
TRNAE20	HGNC:34901
TRNAH10	HGNC:34902
TRNAP19	HGNC:34903
TRP-TGG3-2	HGNC:34903
TRI-AAT5-4	HGNC:34904
TRNAI20	HGNC:34904
TRNAY12	HGNC:34905
TRNAN28	HGNC:34906
TRNAA32	HGNC:34907
TRNAT15	HGNC:34908
TRNAA33	HGNC:34909
TRNAV26	HGNC:34910
TRD-GTC2-7	HGNC:34911
TRNAD15	HGNC:34911
TRNAT16	HGNC:34912
TRNAM18	HGNC:34913
TRX-CAT1-6	HGNC:34913
TRNAA34	HGNC:34914
TRD-GTC2-8	HGNC:34915
TRNAD16	HGNC:34915
TRNAI21	HGNC:34916
TRNAL33	HGNC:34917
TRNAH11	HGNC:34918
TRNAQ28	HGNC:34919
TRNAS24	HGNC:34920
TRNAA35	HGNC:34921
TRNAM19	HGNC:34922
TRNAC22	HGNC:34923
TRNAN29	HGNC:34924
TRNAC23	HGNC:34925
TRNAA36	HGNC:34926
TRNAC24	HGNC:34927
TRNAT17	HGNC:34928
TRNAP20	HGNC:34929
TRNAL34	HGNC:34930
TRNAV27	HGNC:34931
TRNAL35	HGNC:34932
TRNAR24	HGNC:34933
TRR-CCG1-2	HGNC:34933
TRNAG30	HGNC:34934
TRNAK30	HGNC:34935
TRNAV28	HGNC:34936
TRNAA37	HGNC:34937
TRNAL36	HGNC:34938
TRNAR25	HGNC:34939
TRNAI22	HGNC:34940
TRNAV29	HGNC:34941
TRNAT18	HGNC:34942
TRT-AGT5-1	HGNC:34942
TRNAC25	HGNC:34943
TRNAC26	HGNC:34944
TRNAL37	HGNC:34945
TRNAT19	HGNC:34946
TRNAC27	HGNC:34947
TRNAG31	HGNC:34948
TRNAN30	HGNC:34949
TRNAS25	HGNC:34950
TRS-AGA2-2	HGNC:34950
TRD-GTC2-9	HGNC:34951
TRNAD17	HGNC:34951
TRNAE21	HGNC:34952
TRNAE22	HGNC:34953
TRI-AAT5-2	HGNC:34955
TRNAI23	HGNC:34955
TRNAP21	HGNC:34956
TRP-TGG3-3	HGNC:34956
TRNAQ30	HGNC:34957
TRNAK31	HGNC:34958
TRNAM7	HGNC:34661
TRNAK32	HGNC:34960
TRNAI24	HGNC:34961
TRNAL38	HGNC:34962
TRNAA38	HGNC:34963
TRNAR26	HGNC:34964
TRR-ACG1-2	HGNC:34964
TRNAQ31	HGNC:34965
TRNAA39	HGNC:34966
TRK-CTT2-3	HGNC:34967
TRNAK33	HGNC:34967
TRNAA40	HGNC:34969
TRNAI8	HGNC:34710
TRNAN32	HGNC:34971
TRNAV30	HGNC:34973
TRNAY13	HGNC:34974
TRNAR27	HGNC:34975
TRNAE23	HGNC:34976
TRNAV31	HGNC:34977
TRNAE24	HGNC:34978
TRNAR28	HGNC:34979
TRNAA41	HGNC:34980
TRNAD18	HGNC:34981
TRNAC28	HGNC:34982
TRC-GCA2-3	HGNC:34983
TRNAC29	HGNC:34983
TRF-GAA1-1	HGNC:34984
TRNAF11	HGNC:34984
TRNAV32	HGNC:34985
TRNAE25	HGNC:34986
TRE-TTC1-2	HGNC:34987
TRNAE26	HGNC:34987
TRNAT20	HGNC:34988
TRNAS26	HGNC:34989
TRNAF12	HGNC:34990
TRNAQ32	HGNC:34991
TRNAA42	HGNC:34992
TRNAY14	HGNC:34993
TRY-GTA5-1	HGNC:34993
TRNAK34	HGNC:34994
TRNASUP3	HGNC:34995
TRNAI26	HGNC:34996
TRNAR29	HGNC:34997
TRNAL39	HGNC:34998
TRNAS27	HGNC:34999
TRNAD19	HGNC:35000
TRNAS28	HGNC:35001
TRNAT21	HGNC:35003
TRNAA43	HGNC:35004
TRNAC30	HGNC:35005
TRNAW9	HGNC:35006
TRW-CCA3-2	HGNC:35006
TRNAY15	HGNC:35007
TRY-GTA5-4	HGNC:35007
TRNAT22	HGNC:35008
TRT-AGT4-1	HGNC:35008
TRNAK35P	HGNC:35009
TRNAE27P	HGNC:35010
TRNAL40P	HGNC:35011
TRNASUP4P	HGNC:35012
TRNAR30P	HGNC:35013
TRNAQ33P	HGNC:35014
TRNAQ34P	HGNC:35015
TRNAF13P	HGNC:35016
TRNAC31P	HGNC:35017
TRNAQ35P	HGNC:35018
TRNAR31P	HGNC:35019
TRNAE28P	HGNC:35020
TRNAQ36P	HGNC:35022
TRNAQ37P	HGNC:35023
TRNASUP5P	HGNC:35024
TRNAE29P	HGNC:35025
TRNAP22P	HGNC:35026
TRNAL41P	HGNC:35027
TRNAE30P	HGNC:35028
TRNAG32P	HGNC:35030
TRNAE31P	HGNC:35031
TRNAG33P	HGNC:35032
TRNAQ38P	HGNC:35033
TRNAI28P	HGNC:35034
TRNAP23P	HGNC:35035
TRNAK36P	HGNC:35036
TRNAE32P	HGNC:35037
TRNAL42P	HGNC:35038
TRNAK37P	HGNC:35039
TRNAA44P	HGNC:35040
TRNAA45P	HGNC:35041
TRNASUP6P	HGNC:35043
TRNAF14P	HGNC:35044
TRNAF15P	HGNC:35045
TRNAQ39P	HGNC:35046
TRNAI29P	HGNC:35047
TRNAQ40P	HGNC:35048
TRNAP24P	HGNC:35049
TRNAV33P	HGNC:35050
TRNAQ41P	HGNC:35051
TRNAV34P	HGNC:35052
TRNAK38P	HGNC:35053
TRNAI30P	HGNC:35054
TRNAP25P	HGNC:35055
TRNAP26P	HGNC:35056
TRNAE33P	HGNC:35057
TRNAE34P	HGNC:35058
TRNAV39	HGNC:38578
TRNAS29P	HGNC:35060
TRNAE35P	HGNC:35061
TRNAQ42P	HGNC:35062
TRNAN34P	HGNC:35064
TRNAE36P	HGNC:35065
TRNAE37P	HGNC:35067
TRNAL43P	HGNC:35068
TRNAE38P	HGNC:35069
TRNAD20P	HGNC:35070
TRNAY16P	HGNC:35071
TRNAF16P	HGNC:35072
TRNAL44P	HGNC:35074
TRNAV36P	HGNC:35075
TRNAQ43P	HGNC:35076
TRNAR32P	HGNC:35077
TRNAQ44P	HGNC:35078
TRNAK39P	HGNC:35079
TRNAQ45P	HGNC:35080
TRNAE39P	HGNC:35081
TRNAY17P	HGNC:35082
TRNAC32P	HGNC:35083
TRNAQ46P	HGNC:35084
TRNAQ47P	HGNC:35085
TRNAG35P	HGNC:35086
TRNAS30P	HGNC:35087
TRNAV37P	HGNC:35088
TRNAK40P	HGNC:35089
TRNAP27P	HGNC:35090
TRNAQ48P	HGNC:35091
TRNAE40P	HGNC:35093
TRNAK41P	HGNC:35094
TRNAL45P	HGNC:35095
TRNAL46P	HGNC:35097
TRNAQ55	HGNC:38574
TRNAQ50P	HGNC:35099
TRNAS31P	HGNC:35100
TRNAS32P	HGNC:35102
TRNAE41P	HGNC:35104
TRNAE42P	HGNC:35105
TRNAA46P	HGNC:35106
TRNAP28P	HGNC:35107
TRNAQ51P	HGNC:35108
TRNAE43P	HGNC:35109
TRNAF17P	HGNC:35110
TRNAN36P	HGNC:35111
TRNAQ52P	HGNC:35112
TRNAK42P	HGNC:35113
TRNAR34P	HGNC:35114
TRNAQ53P	HGNC:35115
TRNAK43P	HGNC:35116
TRNAQ54P	HGNC:35117
TRNAV4	HGNC:34541
LDHAL2	HGNC:6537
LDHAL7	HGNC:23144
SUPT4H1P	HGNC:33981
NDUFB1P	HGNC:30893
bcm3095	HGNC:30893
FAM32D	HGNC:34240
FAM32E	HGNC:34241
RPL36A_15_975	HGNC:36475
FAM148D	HGNC:37210
LINC00704	HGNC:44678
RPS24_4_368	HGNC:37016
RPS24_7_1030	HGNC:36805
RPS24_2_250	HGNC:36240
RPS24_6_1447	HGNC:35542
RPS24_7_1485	HGNC:36348
RPS24_1_225	HGNC:35737
DNM1DN11-10	HGNC:35193
DNM1DN11@	HGNC:35193
DNM1DN15-1	HGNC:35171
DNM1DN15@	HGNC:35171
DNM1DN15-3	HGNC:35172
DNM1DN15@	HGNC:35172
DNM1DN16-1	HGNC:35173
DNM1DN16@	HGNC:35173
DNM1DN16-3	HGNC:35174
DNM1DN16@	HGNC:35174
DNM1DN11-3	HGNC:35186
DNM1DN11@	HGNC:35186
DNM1DN8-3	HGNC:35186
DNM1DN8@	HGNC:35186
DNM1P39	HGNC:35186
DNM1DN10-1	HGNC:35187
DNM1DN10@	HGNC:35187
DNM1DN10-2	HGNC:35188
DNM1DN10@	HGNC:35188
DNM1DN11-8	HGNC:35188
DNM1DN11@	HGNC:35188
DNM1P42	HGNC:35188
DNM1DN12-2	HGNC:35195
DNM1DN12@	HGNC:35195
DNM1DN14-3	HGNC:35200
DNM1DN14@	HGNC:35200
GAPDH	HGNC:37801
MKI67IPP3	HGNC:44951
FABP5L12	HGNC:31067
CARLO7	HGNC:48939
CARLo-7	HGNC:48939
LINC00990	HGNC:48939
MYMLR	HGNC:48939
TCONS_00014535	HGNC:48939
RPL21_45_1329	HGNC:36526
RPL7A_34_1809	HGNC:36442
RPSA_33_1813	HGNC:35581
LINC00653	HGNC:44308
RPL7_1_6	HGNC:35667
RPL9_1_50	HGNC:36728
RPS2_1_34	HGNC:36021
RPS2_2_88	HGNC:36389
RPL37_1_4	HGNC:35688
RPL39_1_3	HGNC:36166
RPL5_3_263	HGNC:36557
RPL5_4_502	HGNC:36221
RPL5_5_523	HGNC:37023
RPL5_5_550	HGNC:35924
RPL5_6_566	HGNC:36769
RPL5_7_588	HGNC:36009
RPL5_7_753	HGNC:37029
RPL5_8_591	HGNC:36605
RPL5_8_899	HGNC:36553
RPL5_9_935	HGNC:35828
RPL6_3_613	HGNC:36903
RPL6_4_280	HGNC:36199
RPL6_5_321	HGNC:36673
RPL6_5_786	HGNC:35994
RPL6_6_412	HGNC:36484
RPL6_7_423	HGNC:35801
RPL7_4_398	HGNC:36740
RPL7_6_493	HGNC:36116
RPL7_7_596	HGNC:36949
RPL7_9_617	HGNC:36268
RPL8_1_413	HGNC:36407
RPL9_2_176	HGNC:35686
RPL9_2_278	HGNC:36558
RPL9_4_422	HGNC:35539
RPS2_3_202	HGNC:36468
RPS2_4_428	HGNC:35786
RPS2_8_310	HGNC:36865
RPS2_9_556	HGNC:35506
RPS3_1_652	HGNC:36616
RPS6_1_301	HGNC:36446
RPS6_4_967	HGNC:36730
RPS6_5_956	HGNC:36270
RPS6_5_991	HGNC:36375
RPS7_1_102	HGNC:36079
RPS7_3_462	HGNC:36334
RPS7_3_472	HGNC:35690
RPS8_1_339	HGNC:36947
RPSA_1_135	HGNC:35478
RPSA_3_103	HGNC:35707
RPSA_5_248	HGNC:36435
RPSA_5_268	HGNC:36742
RPSA_8_506	HGNC:36643
RPL21_1_11	HGNC:35728
RPL21_2_29	HGNC:36550
RPL21_2_54	HGNC:36205
RPL21_4_45	HGNC:35702
RPL21_5_46	HGNC:36785
RPL21_6_74	HGNC:35910
RPL26_1_10	HGNC:37030
RPL26_1_22	HGNC:36192
RPL26_2_76	HGNC:36180
RPL26_3_90	HGNC:36323
RPL31_1_62	HGNC:35546
RPL32_1_26	HGNC:36655
RPL34_1_24	HGNC:36665
RPL37_1_52	HGNC:36499
RPL39_1_12	HGNC:35803
RPL39_2_23	HGNC:36651
RPL39_2_85	HGNC:36329
RPL39_4_77	HGNC:35580
RPL7A_1_95	HGNC:36873
RPL7A_2_43	HGNC:35898
RPL7A_3_78	HGNC:36501
RPS11_1_99	HGNC:35870
RPS20_1_55	HGNC:36367
RPS20_1_80	HGNC:35629
RPS20_2_68	HGNC:35911
RPS26_1_49	HGNC:36992
RPS29_1_32	HGNC:35718
RPS3A_1_40	HGNC:36825
RPS3A_1_92	HGNC:35527
RPL5_10_724	HGNC:36604
RPL6_11_535	HGNC:35681
RPL7_13_818	HGNC:36151
RPL7_14_803	HGNC:36988
RPS2_10_570	HGNC:35760
RPS2_10_800	HGNC:36987
RPS2_11_579	HGNC:35887
RPS2_12_592	HGNC:36410
RPS7_6_1816	HGNC:36147
RPSA_10_610	HGNC:35844
RPSA_13_513	HGNC:36447
RPSA_13_766	HGNC:36828
RPSA_17_711	HGNC:36663
RPSA_18_761	HGNC:36265
RPL12_1_272	HGNC:36619
